Date,Region,Latitude,Longitude,Temperature (°C),Rainfall (mm)
2022-03-25,Southern,-16.5833,27.8333,28.75,46.38
2022-03-25,Western,-14.5,23.25,28.31,34.71
2022-03-25,Northern,-10.9167,30.0833,24.72,10.98
2022-03-25,Luapula,-10.83,29.72,29.25,39.05
2022-03-25,Muchinga,-10.9,32.15,26.89,23.71
2022-03-25,Central,-14.0,28.0,28.3,14.52
2022-03-25,North-Western,-13.1833,24.8167,28.8,44.93
2022-03-26,Lusaka,-15.4167,28.2833,26.34,43.74
2022-03-26,Copperbelt,-12.83,28.2116,28.38,17.5
2022-03-26,Eastern,-13.7894,32.6073,24.36,47.36
2022-03-26,Southern,-16.5833,27.8333,29.1,13.67
2022-03-26,Western,-14.5,23.25,28.36,32.0
2022-03-26,Northern,-10.9167,30.0833,24.28,47.5
2022-03-26,Luapula,-10.83,29.72,26.79,22.08
2022-03-26,Muchinga,-10.9,32.15,24.03,22.25
2022-03-26,Central,-14.0,28.0,24.16,36.8
2022-03-26,North-Western,-13.1833,24.8167,28.12,5.1
2022-03-27,Lusaka,-15.4167,28.2833,27.81,24.24
2022-03-27,Copperbelt,-12.83,28.2116,28.53,28.74
2022-03-27,Eastern,-13.7894,32.6073,25.97,25.47
2022-03-27,Southern,-16.5833,27.8333,25.98,9.87
2022-03-27,Western,-14.5,23.25,25.58,28.16
2022-03-27,Northern,-10.9167,30.0833,27.62,20.14
2022-03-27,Luapula,-10.83,29.72,25.98,48.74
2022-03-27,Muchinga,-10.9,32.15,26.04,43.48
2022-03-27,Central,-14.0,28.0,24.82,24.75
2022-03-27,North-Western,-13.1833,24.8167,25.51,27.55
2022-03-28,Lusaka,-15.4167,28.2833,29.07,30.68
2022-03-28,Copperbelt,-12.83,28.2116,28.92,38.38
2022-03-28,Eastern,-13.7894,32.6073,29.93,13.88
2022-03-28,Southern,-16.5833,27.8333,24.68,15.74
2022-03-28,Western,-14.5,23.25,26.33,31.07
2022-03-28,Northern,-10.9167,30.0833,25.62,7.35
2022-03-28,Luapula,-10.83,29.72,25.15,10.61
2022-03-28,Muchinga,-10.9,32.15,26.52,27.45
2022-03-28,Central,-14.0,28.0,24.5,13.63
2022-03-28,North-Western,-13.1833,24.8167,29.64,21.94
2022-03-29,Lusaka,-15.4167,28.2833,24.44,32.18
2022-03-29,Copperbelt,-12.83,28.2116,29.94,15.15
2022-03-29,Eastern,-13.7894,32.6073,24.96,27.92
2022-03-29,Southern,-16.5833,27.8333,27.44,16.51
2022-03-29,Western,-14.5,23.25,24.43,14.57
2022-03-29,Northern,-10.9167,30.0833,27.05,45.29
2022-03-29,Luapula,-10.83,29.72,24.84,17.55
2022-03-29,Muchinga,-10.9,32.15,27.02,41.11
2022-03-29,Central,-14.0,28.0,25.36,22.78
2022-03-29,North-Western,-13.1833,24.8167,29.08,13.86
2022-03-30,Lusaka,-15.4167,28.2833,28.04,8.2
2022-03-30,Copperbelt,-12.83,28.2116,29.5,25.64
2022-03-30,Eastern,-13.7894,32.6073,27.06,26.25
2022-03-30,Southern,-16.5833,27.8333,26.76,8.67
2022-03-30,Western,-14.5,23.25,29.05,28.1
2022-03-30,Northern,-10.9167,30.0833,27.94,18.37
2022-03-30,Luapula,-10.83,29.72,26.37,5.34
2022-03-30,Muchinga,-10.9,32.15,25.45,9.44
2022-03-30,Central,-14.0,28.0,27.55,25.59
2022-03-30,North-Western,-13.1833,24.8167,25.56,24.38
2022-03-31,Lusaka,-15.4167,28.2833,28.82,45.65
2022-03-31,Copperbelt,-12.83,28.2116,25.85,13.14
2022-03-31,Eastern,-13.7894,32.6073,29.74,31.88
2022-03-31,Southern,-16.5833,27.8333,27.91,7.32
2022-03-31,Western,-14.5,23.25,27.52,5.36
2022-03-31,Northern,-10.9167,30.0833,28.32,29.41
2022-03-31,Luapula,-10.83,29.72,26.38,36.54
2022-03-31,Muchinga,-10.9,32.15,24.9,33.84
2022-03-31,Central,-14.0,28.0,26.3,30.67
2022-03-31,North-Western,-13.1833,24.8167,24.31,24.01
2022-04-01,Lusaka,-15.4167,28.2833,24.5,25.14
2022-04-01,Copperbelt,-12.83,28.2116,27.62,21.87
2022-04-01,Eastern,-13.7894,32.6073,24.19,30.33
2022-04-01,Southern,-16.5833,27.8333,28.35,20.43
2022-04-01,Western,-14.5,23.25,29.77,25.1
2022-04-01,Northern,-10.9167,30.0833,25.94,7.22
2022-04-01,Luapula,-10.83,29.72,25.28,15.35
2022-04-01,Muchinga,-10.9,32.15,27.86,22.48
2022-04-01,Central,-14.0,28.0,24.94,5.44
2022-04-01,North-Western,-13.1833,24.8167,29.49,38.1
2022-04-02,Lusaka,-15.4167,28.2833,29.19,21.39
2022-04-02,Copperbelt,-12.83,28.2116,26.83,6.59
2022-04-02,Eastern,-13.7894,32.6073,26.83,47.95
2022-04-02,Southern,-16.5833,27.8333,28.76,27.43
2022-04-02,Western,-14.5,23.25,28.08,23.74
2022-04-02,Northern,-10.9167,30.0833,28.01,22.19
2022-04-02,Luapula,-10.83,29.72,29.42,48.9
2022-04-02,Muchinga,-10.9,32.15,26.4,45.05
2022-04-02,Central,-14.0,28.0,29.66,34.74
2022-04-02,North-Western,-13.1833,24.8167,26.57,31.48
2022-04-03,Lusaka,-15.4167,28.2833,29.26,23.46
2022-04-03,Copperbelt,-12.83,28.2116,28.5,11.72
2022-04-03,Eastern,-13.7894,32.6073,28.72,30.63
2022-04-03,Southern,-16.5833,27.8333,26.0,31.0
2022-04-03,Western,-14.5,23.25,27.04,25.97
2022-04-03,Northern,-10.9167,30.0833,29.5,41.72
2022-04-03,Luapula,-10.83,29.72,24.36,15.38
2022-04-03,Muchinga,-10.9,32.15,28.34,43.98
2022-04-03,Central,-14.0,28.0,26.88,5.6
2022-04-03,North-Western,-13.1833,24.8167,27.72,39.34
2022-04-04,Lusaka,-15.4167,28.2833,25.96,18.29
2022-04-04,Copperbelt,-12.83,28.2116,24.67,7.45
2022-04-04,Eastern,-13.7894,32.6073,24.01,19.0
2022-04-04,Southern,-16.5833,27.8333,25.07,10.43
2022-04-04,Western,-14.5,23.25,25.84,40.27
2022-04-04,Northern,-10.9167,30.0833,27.33,19.22
2022-04-04,Luapula,-10.83,29.72,27.15,46.39
2022-04-04,Muchinga,-10.9,32.15,26.46,16.11
2022-04-04,Central,-14.0,28.0,25.28,34.64
2022-04-04,North-Western,-13.1833,24.8167,27.97,28.01
2022-04-05,Lusaka,-15.4167,28.2833,27.16,37.88
2022-04-05,Copperbelt,-12.83,28.2116,26.61,21.18
2022-04-05,Eastern,-13.7894,32.6073,28.03,29.65
2022-04-05,Southern,-16.5833,27.8333,25.31,16.03
2022-04-05,Western,-14.5,23.25,25.59,13.99
2022-04-05,Northern,-10.9167,30.0833,27.38,9.56
2022-04-05,Luapula,-10.83,29.72,29.7,46.48
2022-04-05,Muchinga,-10.9,32.15,26.47,25.97
2022-04-05,Central,-14.0,28.0,28.39,32.86
2022-04-05,North-Western,-13.1833,24.8167,25.38,25.23
2022-04-06,Lusaka,-15.4167,28.2833,28.23,25.96
2022-04-06,Copperbelt,-12.83,28.2116,29.3,45.96
2022-04-06,Eastern,-13.7894,32.6073,28.11,48.69
2022-04-06,Southern,-16.5833,27.8333,24.02,49.04
2022-04-06,Western,-14.5,23.25,24.72,25.01
2022-04-06,Northern,-10.9167,30.0833,27.65,36.53
2022-04-06,Luapula,-10.83,29.72,28.48,7.31
2022-04-06,Muchinga,-10.9,32.15,24.45,35.81
2022-04-06,Central,-14.0,28.0,26.57,33.97
2022-04-06,North-Western,-13.1833,24.8167,26.42,33.2
2022-04-07,Lusaka,-15.4167,28.2833,27.52,45.13
2022-04-07,Copperbelt,-12.83,28.2116,25.65,5.5
2022-04-07,Eastern,-13.7894,32.6073,27.65,10.36
2022-04-07,Southern,-16.5833,27.8333,24.57,20.89
2022-04-07,Western,-14.5,23.25,28.09,6.93
2022-04-07,Northern,-10.9167,30.0833,25.98,17.44
2022-04-07,Luapula,-10.83,29.72,25.14,19.94
2022-04-07,Muchinga,-10.9,32.15,25.59,30.79
2022-04-07,Central,-14.0,28.0,24.14,23.25
2022-04-07,North-Western,-13.1833,24.8167,25.8,12.8
2022-04-08,Lusaka,-15.4167,28.2833,24.31,39.55
2022-04-08,Copperbelt,-12.83,28.2116,25.53,23.61
2022-04-08,Eastern,-13.7894,32.6073,28.43,25.74
2022-04-08,Southern,-16.5833,27.8333,26.16,44.65
2022-04-08,Western,-14.5,23.25,25.76,37.78
2022-04-08,Northern,-10.9167,30.0833,26.06,21.11
2022-04-08,Luapula,-10.83,29.72,26.82,17.97
2022-04-08,Muchinga,-10.9,32.15,28.37,24.28
2022-04-08,Central,-14.0,28.0,29.24,23.38
2022-04-08,North-Western,-13.1833,24.8167,24.21,33.74
2022-04-09,Lusaka,-15.4167,28.2833,24.04,39.12
2022-04-09,Copperbelt,-12.83,28.2116,29.35,35.71
2022-04-09,Eastern,-13.7894,32.6073,24.31,20.42
2022-04-09,Southern,-16.5833,27.8333,26.74,34.28
2022-04-09,Western,-14.5,23.25,29.28,22.18
2022-04-09,Northern,-10.9167,30.0833,28.0,6.69
2022-04-09,Luapula,-10.83,29.72,24.2,48.38
2022-04-09,Muchinga,-10.9,32.15,25.44,10.96
2022-04-09,Central,-14.0,28.0,27.77,25.3
2022-04-09,North-Western,-13.1833,24.8167,28.95,45.16
2022-04-10,Lusaka,-15.4167,28.2833,25.46,14.61
2022-04-10,Copperbelt,-12.83,28.2116,27.15,15.11
2022-04-10,Eastern,-13.7894,32.6073,29.6,33.65
2022-04-10,Southern,-16.5833,27.8333,27.09,14.28
2022-04-10,Western,-14.5,23.25,24.92,36.16
2022-04-10,Northern,-10.9167,30.0833,27.07,8.41
2022-04-10,Luapula,-10.83,29.72,27.32,24.6
2022-04-10,Muchinga,-10.9,32.15,25.48,5.94
2022-04-10,Central,-14.0,28.0,29.61,39.2
2022-04-10,North-Western,-13.1833,24.8167,27.02,14.99
2022-04-11,Lusaka,-15.4167,28.2833,24.93,9.74
2022-04-11,Copperbelt,-12.83,28.2116,29.44,14.19
2022-04-11,Eastern,-13.7894,32.6073,26.85,6.93
2022-04-11,Southern,-16.5833,27.8333,27.94,49.29
2022-04-11,Western,-14.5,23.25,29.34,27.29
2022-04-11,Northern,-10.9167,30.0833,27.67,18.61
2022-04-11,Luapula,-10.83,29.72,24.88,14.42
2022-04-11,Muchinga,-10.9,32.15,28.26,44.02
2022-04-11,Central,-14.0,28.0,29.88,20.43
2022-04-11,North-Western,-13.1833,24.8167,27.84,13.21
2022-04-12,Lusaka,-15.4167,28.2833,27.75,8.96
2022-04-12,Copperbelt,-12.83,28.2116,29.17,10.45
2022-04-12,Eastern,-13.7894,32.6073,28.52,38.62
2022-04-12,Southern,-16.5833,27.8333,26.13,44.28
2022-04-12,Western,-14.5,23.25,24.43,35.1
2022-04-12,Northern,-10.9167,30.0833,25.45,47.26
2022-04-12,Luapula,-10.83,29.72,26.33,33.68
2022-04-12,Muchinga,-10.9,32.15,25.13,40.32
2022-04-12,Central,-14.0,28.0,25.76,15.0
2022-04-12,North-Western,-13.1833,24.8167,26.11,9.69
2022-04-13,Lusaka,-15.4167,28.2833,29.56,37.26
2022-04-13,Copperbelt,-12.83,28.2116,26.86,16.53
2022-04-13,Eastern,-13.7894,32.6073,25.15,31.54
2022-04-13,Southern,-16.5833,27.8333,29.14,27.97
2022-04-13,Western,-14.5,23.25,25.08,28.76
2022-04-13,Northern,-10.9167,30.0833,27.32,36.91
2022-04-13,Luapula,-10.83,29.72,24.14,46.72
2022-04-13,Muchinga,-10.9,32.15,26.57,33.19
2022-04-13,Central,-14.0,28.0,29.14,10.72
2022-04-13,North-Western,-13.1833,24.8167,29.47,42.66
2022-04-14,Lusaka,-15.4167,28.2833,28.38,20.19
2022-04-14,Copperbelt,-12.83,28.2116,25.24,23.57
2022-04-14,Eastern,-13.7894,32.6073,25.28,28.84
2022-04-14,Southern,-16.5833,27.8333,29.66,31.31
2022-04-14,Western,-14.5,23.25,27.85,10.69
2022-04-14,Northern,-10.9167,30.0833,25.67,14.99
2022-04-14,Luapula,-10.83,29.72,25.85,38.3
2022-04-14,Muchinga,-10.9,32.15,29.84,39.21
2022-04-14,Central,-14.0,28.0,26.62,11.58
2022-04-14,North-Western,-13.1833,24.8167,28.87,35.37
2022-04-15,Lusaka,-15.4167,28.2833,27.68,5.94
2022-04-15,Copperbelt,-12.83,28.2116,27.26,48.88
2022-04-15,Eastern,-13.7894,32.6073,28.88,16.14
2022-04-15,Southern,-16.5833,27.8333,25.62,43.82
2022-04-15,Western,-14.5,23.25,24.14,11.95
2022-04-15,Northern,-10.9167,30.0833,28.46,47.19
2022-04-15,Luapula,-10.83,29.72,29.03,37.92
2022-04-15,Muchinga,-10.9,32.15,26.95,19.78
2022-04-15,Central,-14.0,28.0,29.14,45.03
2022-04-15,North-Western,-13.1833,24.8167,24.85,16.99
2022-04-16,Lusaka,-15.4167,28.2833,26.49,42.6
2022-04-16,Copperbelt,-12.83,28.2116,28.97,10.44
2022-04-16,Eastern,-13.7894,32.6073,25.3,5.17
2022-04-16,Southern,-16.5833,27.8333,24.83,20.41
2022-04-16,Western,-14.5,23.25,25.63,26.05
2022-04-16,Northern,-10.9167,30.0833,29.54,20.99
2022-04-16,Luapula,-10.83,29.72,27.71,32.76
2022-04-16,Muchinga,-10.9,32.15,27.57,41.56
2022-04-16,Central,-14.0,28.0,27.26,19.99
2022-04-16,North-Western,-13.1833,24.8167,26.32,24.19
2022-04-17,Lusaka,-15.4167,28.2833,24.16,11.55
2022-04-17,Copperbelt,-12.83,28.2116,25.1,41.92
2022-04-17,Eastern,-13.7894,32.6073,27.51,13.98
2022-04-17,Southern,-16.5833,27.8333,27.86,46.0
2022-04-17,Western,-14.5,23.25,28.91,32.72
2022-04-17,Northern,-10.9167,30.0833,29.67,42.13
2022-04-17,Luapula,-10.83,29.72,25.28,15.03
2022-04-17,Muchinga,-10.9,32.15,27.04,8.49
2022-04-17,Central,-14.0,28.0,27.74,9.73
2022-04-17,North-Western,-13.1833,24.8167,25.92,26.42
2022-04-18,Lusaka,-15.4167,28.2833,27.1,23.93
2022-04-18,Copperbelt,-12.83,28.2116,27.57,26.42
2022-04-18,Eastern,-13.7894,32.6073,28.28,36.81
2022-04-18,Southern,-16.5833,27.8333,24.79,18.56
2022-04-18,Western,-14.5,23.25,25.56,30.07
2022-04-18,Northern,-10.9167,30.0833,29.51,23.87
2022-04-18,Luapula,-10.83,29.72,28.86,21.46
2022-04-18,Muchinga,-10.9,32.15,27.23,41.67
2022-04-18,Central,-14.0,28.0,27.23,14.37
2022-04-18,North-Western,-13.1833,24.8167,26.1,15.64
2022-04-19,Lusaka,-15.4167,28.2833,26.59,11.87
2022-04-19,Copperbelt,-12.83,28.2116,24.88,30.26
2022-04-19,Eastern,-13.7894,32.6073,29.06,44.63
2022-04-19,Southern,-16.5833,27.8333,26.69,33.32
2022-04-19,Western,-14.5,23.25,24.17,44.5
2022-04-19,Northern,-10.9167,30.0833,23.83,15.84
2022-04-19,Luapula,-10.83,29.72,25.74,40.11
2022-04-19,Muchinga,-10.9,32.15,26.02,13.83
2022-04-19,Central,-14.0,28.0,24.42,42.08
2022-04-19,North-Western,-13.1833,24.8167,24.31,30.19
2022-04-20,Lusaka,-15.4167,28.2833,24.42,27.4
2022-04-20,Copperbelt,-12.83,28.2116,28.79,9.44
2022-04-20,Eastern,-13.7894,32.6073,25.9,15.33
2022-04-20,Southern,-16.5833,27.8333,28.01,34.36
2022-04-20,Western,-14.5,23.25,26.03,23.89
2022-04-20,Northern,-10.9167,30.0833,26.88,12.09
2022-04-20,Luapula,-10.83,29.72,29.66,42.0
2022-04-20,Muchinga,-10.9,32.15,28.73,28.49
2022-04-20,Central,-14.0,28.0,28.39,5.73
2022-04-20,North-Western,-13.1833,24.8167,27.22,45.03
2022-04-21,Lusaka,-15.4167,28.2833,24.25,47.12
2022-04-21,Copperbelt,-12.83,28.2116,27.5,40.64
2022-04-21,Eastern,-13.7894,32.6073,28.83,7.75
2022-04-21,Southern,-16.5833,27.8333,28.39,10.12
2022-04-21,Western,-14.5,23.25,28.92,12.36
2022-04-21,Northern,-10.9167,30.0833,29.32,31.06
2022-04-21,Luapula,-10.83,29.72,27.91,43.99
2022-04-21,Muchinga,-10.9,32.15,28.6,32.08
2022-04-21,Central,-14.0,28.0,25.18,10.43
2022-04-21,North-Western,-13.1833,24.8167,27.22,45.96
2022-04-22,Lusaka,-15.4167,28.2833,25.73,10.27
2022-04-22,Copperbelt,-12.83,28.2116,27.35,23.32
2022-04-22,Eastern,-13.7894,32.6073,25.72,22.51
2022-04-22,Southern,-16.5833,27.8333,27.52,7.81
2022-04-22,Western,-14.5,23.25,25.74,27.3
2022-04-22,Northern,-10.9167,30.0833,26.69,49.62
2022-04-22,Luapula,-10.83,29.72,25.79,34.49
2022-04-22,Muchinga,-10.9,32.15,26.5,18.47
2022-04-22,Central,-14.0,28.0,27.98,21.2
2022-04-22,North-Western,-13.1833,24.8167,27.07,45.98
2022-04-23,Lusaka,-15.4167,28.2833,24.87,32.35
2022-04-23,Copperbelt,-12.83,28.2116,24.66,33.91
2022-04-23,Eastern,-13.7894,32.6073,27.22,8.09
2022-04-23,Southern,-16.5833,27.8333,23.71,40.91
2022-04-23,Western,-14.5,23.25,29.29,29.65
2022-04-23,Northern,-10.9167,30.0833,27.07,10.82
2022-04-23,Luapula,-10.83,29.72,29.05,9.31
2022-04-23,Muchinga,-10.9,32.15,26.59,17.5
2022-04-23,Central,-14.0,28.0,25.9,19.94
2022-04-23,North-Western,-13.1833,24.8167,24.95,33.37
2022-04-24,Lusaka,-15.4167,28.2833,26.99,36.6
2022-04-24,Copperbelt,-12.83,28.2116,27.35,24.22
2022-04-24,Eastern,-13.7894,32.6073,27.88,18.5
2022-04-24,Southern,-16.5833,27.8333,28.53,5.27
2022-04-24,Western,-14.5,23.25,25.22,14.55
2022-04-24,Northern,-10.9167,30.0833,24.26,39.76
2022-04-24,Luapula,-10.83,29.72,27.33,10.33
2022-04-24,Muchinga,-10.9,32.15,24.55,18.6
2022-04-24,Central,-14.0,28.0,24.79,36.29
2022-04-24,North-Western,-13.1833,24.8167,27.64,14.68
2022-04-25,Lusaka,-15.4167,28.2833,29.43,11.11
2022-04-25,Copperbelt,-12.83,28.2116,24.62,25.69
2022-04-25,Eastern,-13.7894,32.6073,23.95,27.54
2022-04-25,Southern,-16.5833,27.8333,29.39,30.36
2022-04-25,Western,-14.5,23.25,25.94,21.42
2022-04-25,Northern,-10.9167,30.0833,25.51,28.93
2022-04-25,Luapula,-10.83,29.72,28.21,17.56
2022-04-25,Muchinga,-10.9,32.15,25.59,16.8
2022-04-25,Central,-14.0,28.0,28.95,19.32
2022-04-25,North-Western,-13.1833,24.8167,23.95,33.28
2022-04-26,Lusaka,-15.4167,28.2833,26.95,22.39
2022-04-26,Copperbelt,-12.83,28.2116,29.48,18.53
2022-04-26,Eastern,-13.7894,32.6073,25.79,5.03
2022-04-26,Southern,-16.5833,27.8333,28.3,31.84
2022-04-26,Western,-14.5,23.25,27.53,6.48
2022-04-26,Northern,-10.9167,30.0833,25.8,20.51
2022-04-26,Luapula,-10.83,29.72,24.03,15.79
2022-04-26,Muchinga,-10.9,32.15,26.35,11.62
2022-04-26,Central,-14.0,28.0,26.73,8.3
2022-04-26,North-Western,-13.1833,24.8167,28.7,14.7
2022-04-27,Lusaka,-15.4167,28.2833,27.01,35.42
2022-04-27,Copperbelt,-12.83,28.2116,25.51,46.9
2022-04-27,Eastern,-13.7894,32.6073,27.7,36.63
2022-04-27,Southern,-16.5833,27.8333,28.42,48.67
2022-04-27,Western,-14.5,23.25,29.18,6.9
2022-04-27,Northern,-10.9167,30.0833,26.03,6.36
2022-04-27,Luapula,-10.83,29.72,27.16,19.72
2022-04-27,Muchinga,-10.9,32.15,27.61,39.38
2022-04-27,Central,-14.0,28.0,29.23,6.89
2022-04-27,North-Western,-13.1833,24.8167,25.31,40.98
2022-04-28,Lusaka,-15.4167,28.2833,24.63,15.48
2022-04-28,Copperbelt,-12.83,28.2116,23.63,17.63
2022-04-28,Eastern,-13.7894,32.6073,26.43,16.87
2022-04-28,Southern,-16.5833,27.8333,25.27,20.89
2022-04-28,Western,-14.5,23.25,28.31,34.06
2022-04-28,Northern,-10.9167,30.0833,28.79,36.73
2022-04-28,Luapula,-10.83,29.72,25.8,41.98
2022-04-28,Muchinga,-10.9,32.15,25.17,19.09
2022-04-28,Central,-14.0,28.0,26.74,48.48
2022-04-28,North-Western,-13.1833,24.8167,27.84,28.02
2022-04-29,Lusaka,-15.4167,28.2833,25.67,20.86
2022-04-29,Copperbelt,-12.83,28.2116,23.68,29.65
2022-04-29,Eastern,-13.7894,32.6073,25.44,33.93
2022-04-29,Southern,-16.5833,27.8333,27.21,21.68
2022-04-29,Western,-14.5,23.25,26.02,25.49
2022-04-29,Northern,-10.9167,30.0833,26.05,14.22
2022-04-29,Luapula,-10.83,29.72,27.99,22.78
2022-04-29,Muchinga,-10.9,32.15,27.66,36.88
2022-04-29,Central,-14.0,28.0,25.07,29.08
2022-04-29,North-Western,-13.1833,24.8167,23.84,29.71
2022-04-30,Lusaka,-15.4167,28.2833,24.2,27.37
2022-04-30,Copperbelt,-12.83,28.2116,23.9,9.12
2022-04-30,Eastern,-13.7894,32.6073,25.61,38.69
2022-04-30,Southern,-16.5833,27.8333,25.69,38.64
2022-04-30,Western,-14.5,23.25,28.94,45.52
2022-04-30,Northern,-10.9167,30.0833,24.3,38.85
2022-04-30,Luapula,-10.83,29.72,27.18,24.58
2022-04-30,Muchinga,-10.9,32.15,28.65,13.39
2022-04-30,Central,-14.0,28.0,29.36,34.51
2022-04-30,North-Western,-13.1833,24.8167,27.81,18.26
2022-05-01,Lusaka,-15.4167,28.2833,25.77,1.89
2022-05-01,Copperbelt,-12.83,28.2116,23.96,9.45
2022-05-01,Eastern,-13.7894,32.6073,29.02,6.01
2022-05-01,Southern,-16.5833,27.8333,25.35,2.81
2022-05-01,Western,-14.5,23.25,24.82,7.06
2022-05-01,Northern,-10.9167,30.0833,26.68,2.17
2022-05-01,Luapula,-10.83,29.72,24.08,4.02
2022-05-01,Muchinga,-10.9,32.15,25.59,5.71
2022-05-01,Central,-14.0,28.0,29.28,6.04
2022-05-01,North-Western,-13.1833,24.8167,29.3,6.12
2022-05-02,Lusaka,-15.4167,28.2833,26.21,4.01
2022-05-02,Copperbelt,-12.83,28.2116,28.91,4.55
2022-05-02,Eastern,-13.7894,32.6073,27.58,8.86
2022-05-02,Southern,-16.5833,27.8333,26.03,9.95
2022-05-02,Western,-14.5,23.25,26.06,5.78
2022-05-02,Northern,-10.9167,30.0833,27.56,0.28
2022-05-02,Luapula,-10.83,29.72,24.88,2.82
2022-05-02,Muchinga,-10.9,32.15,26.43,3.69
2022-05-02,Central,-14.0,28.0,25.53,5.11
2022-05-02,North-Western,-13.1833,24.8167,28.0,1.95
2022-05-03,Lusaka,-15.4167,28.2833,28.03,8.18
2022-05-03,Copperbelt,-12.83,28.2116,23.6,5.99
2022-05-03,Eastern,-13.7894,32.6073,25.47,2.5
2022-05-03,Southern,-16.5833,27.8333,24.63,6.84
2022-05-03,Western,-14.5,23.25,26.94,3.36
2022-05-03,Northern,-10.9167,30.0833,23.51,7.31
2022-05-03,Luapula,-10.83,29.72,27.41,2.83
2022-05-03,Muchinga,-10.9,32.15,23.46,2.92
2022-05-03,Central,-14.0,28.0,26.87,9.74
2022-05-03,North-Western,-13.1833,24.8167,23.8,4.02
2022-05-04,Lusaka,-15.4167,28.2833,24.5,4.55
2022-05-04,Copperbelt,-12.83,28.2116,25.64,8.09
2022-05-04,Eastern,-13.7894,32.6073,28.48,1.72
2022-05-04,Southern,-16.5833,27.8333,24.59,8.38
2022-05-04,Western,-14.5,23.25,23.52,5.48
2022-05-04,Northern,-10.9167,30.0833,23.34,3.52
2022-05-04,Luapula,-10.83,29.72,25.13,4.52
2022-05-04,Muchinga,-10.9,32.15,26.48,3.83
2022-05-04,Central,-14.0,28.0,28.62,6.93
2022-05-04,North-Western,-13.1833,24.8167,23.54,2.15
2022-05-05,Lusaka,-15.4167,28.2833,28.64,4.96
2022-05-05,Copperbelt,-12.83,28.2116,24.88,7.22
2022-05-05,Eastern,-13.7894,32.6073,24.63,7.17
2022-05-05,Southern,-16.5833,27.8333,25.52,8.16
2022-05-05,Western,-14.5,23.25,28.4,3.62
2022-05-05,Northern,-10.9167,30.0833,28.73,3.85
2022-05-05,Luapula,-10.83,29.72,26.33,8.0
2022-05-05,Muchinga,-10.9,32.15,29.17,9.7
2022-05-05,Central,-14.0,28.0,29.07,6.33
2022-05-05,North-Western,-13.1833,24.8167,26.14,5.86
2022-05-06,Lusaka,-15.4167,28.2833,25.11,7.98
2022-05-06,Copperbelt,-12.83,28.2116,24.06,3.48
2022-05-06,Eastern,-13.7894,32.6073,26.67,5.97
2022-05-06,Southern,-16.5833,27.8333,27.53,8.39
2022-05-06,Western,-14.5,23.25,26.24,7.03
2022-05-06,Northern,-10.9167,30.0833,23.32,8.79
2022-05-06,Luapula,-10.83,29.72,26.17,3.97
2022-05-06,Muchinga,-10.9,32.15,25.74,2.35
2022-05-06,Central,-14.0,28.0,27.29,6.18
2022-05-06,North-Western,-13.1833,24.8167,26.74,5.39
2022-05-07,Lusaka,-15.4167,28.2833,27.28,8.4
2022-05-07,Copperbelt,-12.83,28.2116,25.91,0.71
2022-05-07,Eastern,-13.7894,32.6073,26.0,5.23
2022-05-07,Southern,-16.5833,27.8333,23.67,2.14
2022-05-07,Western,-14.5,23.25,24.27,0.42
2022-05-07,Northern,-10.9167,30.0833,23.27,6.8
2022-05-07,Luapula,-10.83,29.72,27.52,2.96
2022-05-07,Muchinga,-10.9,32.15,24.32,9.99
2022-05-07,Central,-14.0,28.0,28.74,4.84
2022-05-07,North-Western,-13.1833,24.8167,28.16,0.61
2022-05-08,Lusaka,-15.4167,28.2833,23.7,4.35
2022-05-08,Copperbelt,-12.83,28.2116,23.78,1.52
2022-05-08,Eastern,-13.7894,32.6073,25.12,1.36
2022-05-08,Southern,-16.5833,27.8333,25.5,5.97
2022-05-08,Western,-14.5,23.25,27.66,1.93
2022-05-08,Northern,-10.9167,30.0833,28.34,2.26
2022-05-08,Luapula,-10.83,29.72,23.32,3.51
2022-05-08,Muchinga,-10.9,32.15,28.82,8.9
2022-05-08,Central,-14.0,28.0,27.69,7.79
2022-05-08,North-Western,-13.1833,24.8167,24.45,3.2
2022-05-09,Lusaka,-15.4167,28.2833,24.48,1.36
2022-05-09,Copperbelt,-12.83,28.2116,25.8,7.06
2022-05-09,Eastern,-13.7894,32.6073,23.56,0.2
2022-05-09,Southern,-16.5833,27.8333,26.63,5.97
2022-05-09,Western,-14.5,23.25,28.5,3.9
2022-05-09,Northern,-10.9167,30.0833,28.21,9.94
2022-05-09,Luapula,-10.83,29.72,28.45,0.25
2022-05-09,Muchinga,-10.9,32.15,25.08,9.26
2022-05-09,Central,-14.0,28.0,24.14,3.05
2022-05-09,North-Western,-13.1833,24.8167,25.61,1.62
2022-05-10,Lusaka,-15.4167,28.2833,23.0,6.08
2022-05-10,Copperbelt,-12.83,28.2116,25.76,3.02
2022-05-10,Eastern,-13.7894,32.6073,27.87,4.92
2022-05-10,Southern,-16.5833,27.8333,26.91,7.8
2022-05-10,Western,-14.5,23.25,24.68,2.81
2022-05-10,Northern,-10.9167,30.0833,26.08,3.83
2022-05-10,Luapula,-10.83,29.72,27.81,2.49
2022-05-10,Muchinga,-10.9,32.15,24.5,2.38
2022-05-10,Central,-14.0,28.0,25.5,6.19
2022-05-10,North-Western,-13.1833,24.8167,23.74,0.55
